Date,Close,High,Low,Open,Volume
2024-12-10 03:45:00,1.0558546781539917,1.0559661388397217,1.0556317567825317,1.0557432174682617,1.0
2024-12-10 04:00:00,1.0559661388397217,1.0561892986297607,1.0559661388397217,1.0560777187347412,1.0
2024-12-10 04:15:00,1.0560777187347412,1.0561892986297607,1.0558546781539917,1.0560777187347412,1.0
2024-12-10 04:30:00,1.0560777187347412,1.0563008785247803,1.0560777187347412,1.0560777187347412,1.0
2024-12-10 04:45:00,1.0560777187347412,1.0561892986297607,1.0559661388397217,1.0561892986297607,1.0
2024-12-10 05:00:00,1.0558546781539917,1.0561892986297607,1.0558546781539917,1.0559661388397217,1.0
2024-12-10 05:15:00,1.0558546781539917,1.0559661388397217,1.0557432174682617,1.0559661388397217,1.0
2024-12-10 05:30:00,1.0561892986297607,1.0561892986297607,1.0558546781539917,1.0558546781539917,1.0
2024-12-10 05:45:00,1.0565240383148193,1.0565240383148193,1.0561892986297607,1.0561892986297607,1.0
2024-12-10 06:00:00,1.056747317314148,1.056747317314148,1.0564124584197998,1.0564124584197998,1.0
2024-12-10 06:15:00,1.0569707155227661,1.0569707155227661,1.0566357374191284,1.056747317314148,1.0
2024-12-10 06:30:00,1.0566357374191284,1.0570825338363647,1.0565240383148193,1.0570825338363647,1.0
2024-12-10 06:45:00,1.056747317314148,1.0569707155227661,1.0564124584197998,1.0565240383148193,1.0
2024-12-10 07:00:00,1.0563008785247803,1.0569707155227661,1.0563008785247803,1.0569707155227661,1.0
2024-12-10 07:15:00,1.0563008785247803,1.0563008785247803,1.0559661388397217,1.0561892986297607,1.0
2024-12-10 07:30:00,1.0560777187347412,1.0564124584197998,1.0560777187347412,1.0564124584197998,1.0
2024-12-10 07:45:00,1.0549635887145996,1.0559661388397217,1.0549635887145996,1.0558546781539917,1.0
2024-12-10 08:00:00,1.0545185804367065,1.055297613143921,1.0545185804367065,1.055297613143921,1.0
2024-12-10 08:15:00,1.0549635887145996,1.0549635887145996,1.0542962551116943,1.0544073581695557,1.0
2024-12-10 08:30:00,1.0549635887145996,1.0551862716674805,1.0547411441802979,1.05507493019104,1.0
2024-12-10 08:45:00,1.054185152053833,1.0548522472381592,1.054185152053833,1.0547411441802979,1.0
2024-12-10 09:00:00,1.0535187721252441,1.0539628267288208,1.0534077882766724,1.0539628267288208,1.0
2024-12-10 09:15:00,1.0530749559402466,1.0539628267288208,1.0529640913009644,1.0534077882766724,1.0
2024-12-10 09:30:00,1.0531858205795288,1.053851842880249,1.0530749559402466,1.0530749559402466,1.0
2024-12-10 09:45:00,1.0532968044281006,1.0534077882766724,1.0527424812316895,1.0529640913009644,1.0
2024-12-10 10:00:00,1.0537407398223877,1.0540739297866821,1.0534077882766724,1.0534077882766724,1.0
2024-12-10 10:15:00,1.0534077882766724,1.0537407398223877,1.0530749559402466,1.053629755973816,1.0
2024-12-10 10:30:00,1.0530749559402466,1.053629755973816,1.0530749559402466,1.0534077882766724,1.0
2024-12-10 10:45:00,1.0531858205795288,1.0532968044281006,1.0529640913009644,1.0531858205795288,1.0
2024-12-10 11:00:00,1.0530749559402466,1.0530749559402466,1.0527424812316895,1.0528532266616821,1.0
2024-12-10 11:15:00,1.0535187721252441,1.0535187721252441,1.0529640913009644,1.0532968044281006,1.0
2024-12-10 11:30:00,1.0532968044281006,1.0535187721252441,1.0531858205795288,1.0534077882766724,1.0
2024-12-10 11:45:00,1.0534077882766724,1.0535187721252441,1.0530749559402466,1.0534077882766724,1.0
2024-12-10 12:00:00,1.0532968044281006,1.053629755973816,1.0531858205795288,1.0534077882766724,1.0
2024-12-10 12:15:00,1.0526316165924072,1.0532968044281006,1.0526316165924072,1.0532968044281006,1.0
2024-12-10 12:30:00,1.0532968044281006,1.0532968044281006,1.052520751953125,1.052520751953125,1.0
2024-12-10 12:45:00,1.0532968044281006,1.0535187721252441,1.0531858205795288,1.0531858205795288,1.0
2024-12-10 13:00:00,1.0526316165924072,1.0534077882766724,1.0526316165924072,1.0532968044281006,1.0
2024-12-10 13:15:00,1.0524100065231323,1.052520751953125,1.0519671440124512,1.0524100065231323,1.0
2024-12-10 13:30:00,1.052520751953125,1.0529640913009644,1.052520751953125,1.0526316165924072,1.0
2024-12-10 13:45:00,1.0522992610931396,1.0528532266616821,1.052188515663147,1.0524100065231323,1.0
2024-12-10 14:00:00,1.0530749559402466,1.0530749559402466,1.0524100065231323,1.0524100065231323,1.0
2024-12-10 14:15:00,1.0530749559402466,1.0532968044281006,1.0529640913009644,1.0532968044281006,1.0
2024-12-10 14:30:00,1.0531858205795288,1.0532968044281006,1.0528532266616821,1.0529640913009644,1.0
2024-12-10 14:45:00,1.052520751953125,1.0531858205795288,1.0524100065231323,1.0530749559402466,1.0
2024-12-10 15:00:00,1.0510826110839844,1.0526316165924072,1.0508617162704468,1.0526316165924072,1.0
2024-12-10 15:15:00,1.0505305528640747,1.051193118095398,1.0505305528640747,1.0509721040725708,1.0
2024-12-10 15:30:00,1.0509721040725708,1.0513036251068115,1.0505305528640747,1.0506409406661987,1.0
2024-12-10 15:45:00,1.0506409406661987,1.051414132118225,1.0501995086669922,1.0509721040725708,1.0
2024-12-10 16:00:00,1.0513036251068115,1.0513036251068115,1.0503098964691162,1.0507513284683228,1.0
2024-12-10 16:15:00,1.0509721040725708,1.0513036251068115,1.0506409406661987,1.0508617162704468,1.0
2024-12-10 16:30:00,1.0513036251068115,1.0513036251068115,1.0503098964691162,1.0510826110839844,1.0
2024-12-10 16:45:00,1.0515247583389282,1.0515247583389282,1.0509721040725708,1.0510826110839844,1.0
2024-12-10 17:00:00,1.051745891571045,1.051856517791748,1.051414132118225,1.0516352653503418,1.0
2024-12-10 17:15:00,1.0510826110839844,1.051745891571045,1.0510826110839844,1.0516352653503418,1.0
2024-12-10 17:30:00,1.0513036251068115,1.0515247583389282,1.0507513284683228,1.0509721040725708,1.0
2024-12-10 17:45:00,1.0513036251068115,1.0516352653503418,1.051193118095398,1.051414132118225,1.0
2024-12-10 18:00:00,1.051856517791748,1.051856517791748,1.051193118095398,1.0513036251068115,1.0
2024-12-10 18:15:00,1.052188515663147,1.052188515663147,1.0516352653503418,1.0519671440124512,1.0
2024-12-10 18:30:00,1.0524100065231323,1.0526316165924072,1.052188515663147,1.052188515663147,1.0
2024-12-10 18:45:00,1.0528532266616821,1.0529640913009644,1.052520751953125,1.052520751953125,1.0
2024-12-10 19:00:00,1.0531858205795288,1.0531858205795288,1.0527424812316895,1.0527424812316895,1.0
2024-12-10 19:15:00,1.0530749559402466,1.0534077882766724,1.0530749559402466,1.0531858205795288,1.0
2024-12-10 19:30:00,1.0529640913009644,1.0530749559402466,1.0527424812316895,1.0528532266616821,1.0
2024-12-10 19:45:00,1.0529640913009644,1.0530749559402466,1.0527424812316895,1.0528532266616821,1.0
2024-12-10 20:00:00,1.0529640913009644,1.0530749559402466,1.0527424812316895,1.0529640913009644,1.0
2024-12-10 20:15:00,1.0529640913009644,1.0529640913009644,1.0527424812316895,1.0529640913009644,1.0
2024-12-10 20:30:00,1.0531858205795288,1.0532968044281006,1.0529640913009644,1.0529640913009644,1.0
2024-12-10 20:45:00,1.0529640913009644,1.0531858205795288,1.0528532266616821,1.0531858205795288,1.0
2024-12-10 21:00:00,1.0528532266616821,1.0528532266616821,1.0527424812316895,1.0528532266616821,1.0
2024-12-10 21:15:00,1.0530749559402466,1.0530749559402466,1.0526316165924072,1.0528532266616821,1.0
2024-12-10 21:30:00,1.0529640913009644,1.0531858205795288,1.0528532266616821,1.0529640913009644,1.0
2024-12-10 21:45:00,1.0529640913009644,1.0530749559402466,1.0529640913009644,1.0529640913009644,1.0
2024-12-10 22:00:00,1.0529640913009644,1.0530749559402466,1.0529640913009644,1.0530749559402466,1.0
2024-12-10 22:15:00,1.0530749559402466,1.0534077882766724,1.0527424812316895,1.0531858205795288,1.0
2024-12-10 22:30:00,1.0530749559402466,1.0531858205795288,1.0529640913009644,1.0530749559402466,1.0
2024-12-10 22:45:00,1.0530749559402466,1.0531858205795288,1.0530749559402466,1.0530749559402466,1.0
2024-12-10 23:00:00,1.0534077882766724,1.0534077882766724,1.0531858205795288,1.0531858205795288,1.0
2024-12-10 23:15:00,1.0534077882766724,1.0535187721252441,1.0532968044281006,1.0532968044281006,1.0
2024-12-10 23:30:00,1.0534077882766724,1.0535187721252441,1.0534077882766724,1.0534077882766724,1.0
2024-12-10 23:45:00,1.0534077882766724,1.0534077882766724,1.0532968044281006,1.0534077882766724,1.0
2024-12-11 00:00:00,1.0530749559402466,1.0534077882766724,1.0530749559402466,1.0534077882766724,1.0
2024-12-11 00:15:00,1.0531858205795288,1.0532968044281006,1.0531858205795288,1.0531858205795288,1.0
2024-12-11 00:30:00,1.0531858205795288,1.0532968044281006,1.0530749559402466,1.0530749559402466,1.0
2024-12-11 00:45:00,1.0531858205795288,1.0535187721252441,1.0531858205795288,1.0531858205795288,1.0
2024-12-11 01:00:00,1.0532968044281006,1.0532968044281006,1.0530749559402466,1.0532968044281006,1.0
2024-12-11 01:15:00,1.053629755973816,1.053629755973816,1.0532968044281006,1.0534077882766724,1.0
2024-12-11 01:30:00,1.0537407398223877,1.0537407398223877,1.0535187721252441,1.053629755973816,1.0
2024-12-11 01:45:00,1.0537407398223877,1.0537407398223877,1.0534077882766724,1.0537407398223877,1.0
2024-12-11 02:00:00,1.0537407398223877,1.0537407398223877,1.0535187721252441,1.0537407398223877,1.0
2024-12-11 02:15:00,1.054185152053833,1.054185152053833,1.0537407398223877,1.0537407398223877,1.0
2024-12-11 02:30:00,1.0537407398223877,1.0540739297866821,1.0537407398223877,1.0540739297866821,1.0
2024-12-11 02:45:00,1.0539628267288208,1.054185152053833,1.0537407398223877,1.0537407398223877,1.0
2024-12-11 03:00:00,1.0537407398223877,1.0540739297866821,1.053629755973816,1.0539628267288208,1.0
2024-12-11 03:15:00,1.0534077882766724,1.0537407398223877,1.0531858205795288,1.053629755973816,1.0
2024-12-11 03:30:00,1.0534077882766724,1.0534077882766724,1.0531858205795288,1.0532968044281006,1.0
2024-12-11 03:45:00,1.0531858205795288,1.0534077882766724,1.0530749559402466,1.0534077882766724,1.0
2024-12-11 04:00:00,1.0531858205795288,1.0532968044281006,1.0530749559402466,1.0530749559402466,1.0
2024-12-11 04:15:00,1.0530749559402466,1.0531858205795288,1.0530749559402466,1.0530749559402466,1.0
2024-12-11 04:30:00,1.0524100065231323,1.0529640913009644,1.0524100065231323,1.0528532266616821,1.0
2024-12-11 04:45:00,1.0527424812316895,1.0527424812316895,1.052520751953125,1.052520751953125,1.0
2024-12-11 05:00:00,1.0527424812316895,1.0527424812316895,1.0526316165924072,1.0527424812316895,1.0
2024-12-11 05:15:00,1.0524100065231323,1.0527424812316895,1.0524100065231323,1.0527424812316895,1.0
2024-12-11 05:30:00,1.052520751953125,1.0527424812316895,1.0524100065231323,1.052520751953125,1.0
2024-12-11 05:45:00,1.0527424812316895,1.0529640913009644,1.052520751953125,1.052520751953125,1.0
2024-12-11 06:00:00,1.0529640913009644,1.0530749559402466,1.052520751953125,1.0526316165924072,1.0
2024-12-11 06:15:00,1.0528532266616821,1.0530749559402466,1.0527424812316895,1.0530749559402466,1.0
2024-12-11 06:30:00,1.0529640913009644,1.0530749559402466,1.0528532266616821,1.0528532266616821,1.0
2024-12-11 06:45:00,1.0528532266616821,1.0529640913009644,1.0526316165924072,1.0528532266616821,1.0
2024-12-11 07:00:00,1.0520778894424438,1.0530749559402466,1.0516352653503418,1.0529640913009644,1.0
2024-12-11 07:15:00,1.0509721040725708,1.0520778894424438,1.0509721040725708,1.051856517791748,1.0
2024-12-11 07:30:00,1.049538254737854,1.0510826110839844,1.0493179559707642,1.0508617162704468,1.0
2024-12-11 07:45:00,1.0493179559707642,1.0497585535049438,1.0490977764129639,1.0493179559707642,1.0
2024-12-11 08:00:00,1.0499789714813232,1.0503098964691162,1.0493179559707642,1.0493179559707642,1.0
2024-12-11 08:15:00,1.0503098964691162,1.0506409406661987,1.0499789714813232,1.0501995086669922,1.0
2024-12-11 08:30:00,1.051193118095398,1.051414132118225,1.0505305528640747,1.0505305528640747,1.0
2024-12-11 08:45:00,1.0508617162704468,1.051414132118225,1.0508617162704468,1.0510826110839844,1.0
2024-12-11 09:00:00,1.0508617162704468,1.0510826110839844,1.0505305528640747,1.0508617162704468,1.0
2024-12-11 09:15:00,1.0504201650619507,1.0509721040725708,1.0500892400741577,1.0507513284683228,1.0
2024-12-11 09:30:00,1.0504201650619507,1.0508617162704468,1.0503098964691162,1.0504201650619507,1.0
2024-12-11 09:45:00,1.0504201650619507,1.0507513284683228,1.0501995086669922,1.0503098964691162,1.0
2024-12-11 10:00:00,1.0498688220977783,1.0504201650619507,1.0489877462387085,1.0503098964691162,1.0
2024-12-11 10:15:00,1.0497585535049438,1.0499789714813232,1.049538254737854,1.0497585535049438,1.0
2024-12-11 10:30:00,1.0501995086669922,1.0501995086669922,1.049538254737854,1.049538254737854,1.0
2024-12-11 10:45:00,1.049648404121399,1.0504201650619507,1.049648404121399,1.0501995086669922,1.0
2024-12-11 11:00:00,1.049538254737854,1.0498688220977783,1.0493179559707642,1.0498688220977783,1.0
2024-12-11 11:15:00,1.0500892400741577,1.0506409406661987,1.049428105354309,1.049428105354309,1.0
2024-12-11 11:30:00,1.0501995086669922,1.0504201650619507,1.0499789714813232,1.0499789714813232,1.0
2024-12-11 11:45:00,1.0506409406661987,1.0507513284683228,1.0499789714813232,1.0500892400741577,1.0
2024-12-11 12:00:00,1.0510826110839844,1.051193118095398,1.0507513284683228,1.0507513284683228,1.0
2024-12-11 12:15:00,1.0510826110839844,1.0520778894424438,1.0509721040725708,1.051414132118225,1.0
2024-12-11 12:30:00,1.0510826110839844,1.0510826110839844,1.0506409406661987,1.0509721040725708,1.0
2024-12-11 12:45:00,1.0505305528640747,1.0509721040725708,1.0503098964691162,1.0509721040725708,1.0
2024-12-11 13:00:00,1.0508617162704468,1.051193118095398,1.0506409406661987,1.0506409406661987,1.0
2024-12-11 13:15:00,1.051745891571045,1.051856517791748,1.0507513284683228,1.0509721040725708,1.0
2024-12-11 13:30:00,1.0530749559402466,1.0531858205795288,1.0510826110839844,1.0524100065231323,1.0
2024-12-11 13:45:00,1.0527424812316895,1.053851842880249,1.0524100065231323,1.053851842880249,1.0
2024-12-11 14:00:00,1.051856517791748,1.0530749559402466,1.0516352653503418,1.0529640913009644,1.0
2024-12-11 14:15:00,1.0510826110839844,1.0524100065231323,1.0509721040725708,1.0522992610931396,1.0
2024-12-11 14:30:00,1.0507513284683228,1.0510826110839844,1.0503098964691162,1.0510826110839844,1.0
2024-12-11 14:45:00,1.0503098964691162,1.0510826110839844,1.0499789714813232,1.0508617162704468,1.0
2024-12-11 15:00:00,1.0508617162704468,1.0508617162704468,1.049428105354309,1.0505305528640747,1.0
2024-12-11 15:15:00,1.0500892400741577,1.0509721040725708,1.0499789714813232,1.0509721040725708,1.0
2024-12-11 15:30:00,1.0490977764129639,1.0500892400741577,1.0488777160644531,1.0500892400741577,1.0
2024-12-11 15:45:00,1.0492078065872192,1.049538254737854,1.048327922821045,1.0492078065872192,1.0
2024-12-11 16:00:00,1.0498688220977783,1.0498688220977783,1.0490977764129639,1.0492078065872192,1.0
2024-12-11 16:15:00,1.0492078065872192,1.0500892400741577,1.0488777160644531,1.0500892400741577,1.0
2024-12-11 16:30:00,1.0509721040725708,1.0509721040725708,1.0493179559707642,1.049428105354309,1.0
2024-12-11 16:45:00,1.0509721040725708,1.0513036251068115,1.0508617162704468,1.0508617162704468,1.0
2024-12-11 17:00:00,1.0505305528640747,1.051414132118225,1.0505305528640747,1.051193118095398,1.0
2024-12-11 17:15:00,1.049648404121399,1.0506409406661987,1.049648404121399,1.0506409406661987,1.0
2024-12-11 17:30:00,1.0497585535049438,1.0499789714813232,1.049538254737854,1.0497585535049438,1.0
2024-12-11 17:45:00,1.0489877462387085,1.0497585535049438,1.0488777160644531,1.0497585535049438,1.0
2024-12-11 18:00:00,1.0498688220977783,1.0501995086669922,1.0492078065872192,1.0492078065872192,1.0
2024-12-11 18:15:00,1.0503098964691162,1.0503098964691162,1.0497585535049438,1.0499789714813232,1.0
2024-12-11 18:30:00,1.049538254737854,1.0503098964691162,1.049428105354309,1.0501995086669922,1.0
2024-12-11 18:45:00,1.048657774925232,1.0497585535049438,1.048657774925232,1.0497585535049438,1.0
2024-12-11 19:00:00,1.0488777160644531,1.0488777160644531,1.0484378337860107,1.0485477447509766,1.0
2024-12-11 19:15:00,1.0492078065872192,1.0492078065872192,1.048657774925232,1.0487676858901978,1.0
2024-12-11 19:30:00,1.0493179559707642,1.049648404121399,1.0492078065872192,1.0492078065872192,1.0
2024-12-11 19:45:00,1.049428105354309,1.049428105354309,1.0490977764129639,1.0493179559707642,1.0
2024-12-11 20:00:00,1.049538254737854,1.049648404121399,1.049428105354309,1.049538254737854,1.0
2024-12-11 20:15:00,1.049538254737854,1.0497585535049438,1.049428105354309,1.0497585535049438,1.0
2024-12-11 20:30:00,1.049428105354309,1.049648404121399,1.049428105354309,1.049648404121399,1.0
2024-12-11 20:45:00,1.049538254737854,1.049648404121399,1.0492078065872192,1.049428105354309,1.0
2024-12-11 21:00:00,1.0497585535049438,1.0498688220977783,1.049648404121399,1.049648404121399,1.0
2024-12-11 21:15:00,1.0498688220977783,1.0498688220977783,1.049648404121399,1.049648404121399,1.0
2024-12-11 21:30:00,1.0498688220977783,1.0499789714813232,1.0497585535049438,1.0498688220977783,1.0
2024-12-11 21:45:00,1.0498688220977783,1.0499789714813232,1.0497585535049438,1.0498688220977783,1.0
2024-12-11 22:00:00,1.0497585535049438,1.0500892400741577,1.049648404121399,1.0498688220977783,1.0
2024-12-11 22:15:00,1.0499789714813232,1.0501995086669922,1.0498688220977783,1.0499789714813232,1.0
2024-12-11 22:30:00,1.0498688220977783,1.0499789714813232,1.0498688220977783,1.0498688220977783,1.0
2024-12-11 22:45:00,1.0498688220977783,1.0501995086669922,1.0498688220977783,1.0499789714813232,1.0
2024-12-11 23:00:00,1.0501995086669922,1.0501995086669922,1.0500892400741577,1.0501995086669922,1.0
2024-12-11 23:15:00,1.0503098964691162,1.0503098964691162,1.0501995086669922,1.0503098964691162,1.0
2024-12-11 23:30:00,1.0505305528640747,1.0505305528640747,1.0503098964691162,1.0503098964691162,1.0
2024-12-11 23:45:00,1.0508617162704468,1.0509721040725708,1.0506409406661987,1.0506409406661987,1.0
2024-12-12 00:00:00,1.0509721040725708,1.0510826110839844,1.0508617162704468,1.0508617162704468,1.0
2024-12-12 00:15:00,1.0507513284683228,1.0508617162704468,1.0506409406661987,1.0508617162704468,1.0
2024-12-12 00:30:00,1.0506409406661987,1.0508617162704468,1.0505305528640747,1.0508617162704468,1.0
2024-12-12 00:45:00,1.0507513284683228,1.0508617162704468,1.0506409406661987,1.0506409406661987,1.0
2024-12-12 01:00:00,1.0507513284683228,1.0509721040725708,1.0507513284683228,1.0509721040725708,1.0
2024-12-12 01:15:00,1.0510826110839844,1.0510826110839844,1.0506409406661987,1.0508617162704468,1.0
2024-12-12 01:30:00,1.0509721040725708,1.0510826110839844,1.0508617162704468,1.0510826110839844,1.0
2024-12-12 01:45:00,1.0508617162704468,1.0509721040725708,1.0507513284683228,1.0509721040725708,1.0
2024-12-12 02:00:00,1.0507513284683228,1.0509721040725708,1.0505305528640747,1.0509721040725708,1.0
2024-12-12 02:15:00,1.0506409406661987,1.0507513284683228,1.0505305528640747,1.0507513284683228,1.0
2024-12-12 02:30:00,1.0507513284683228,1.0507513284683228,1.0505305528640747,1.0507513284683228,1.0
2024-12-12 02:45:00,1.0506409406661987,1.0507513284683228,1.0505305528640747,1.0507513284683228,1.0
2024-12-12 03:00:00,1.0504201650619507,1.0506409406661987,1.0504201650619507,1.0506409406661987,1.0
2024-12-12 03:15:00,1.0510826110839844,1.0510826110839844,1.0505305528640747,1.0505305528640747,1.0
2024-12-12 03:30:00,1.0507513284683228,1.051193118095398,1.0507513284683228,1.0510826110839844,1.0
2024-12-12 03:45:00,1.0508617162704468,1.0508617162704468,1.0506409406661987,1.0507513284683228,1.0
2024-12-12 04:00:00,1.0509721040725708,1.0509721040725708,1.0507513284683228,1.0508617162704468,1.0
2024-12-12 04:15:00,1.051193118095398,1.051193118095398,1.0509721040725708,1.0509721040725708,1.0
2024-12-12 04:30:00,1.0508617162704468,1.0510826110839844,1.0507513284683228,1.0510826110839844,1.0
2024-12-12 04:45:00,1.0510826110839844,1.0510826110839844,1.0507513284683228,1.0508617162704468,1.0
2024-12-12 05:00:00,1.0508617162704468,1.051193118095398,1.0507513284683228,1.0510826110839844,1.0
2024-12-12 05:15:00,1.0509721040725708,1.0509721040725708,1.0507513284683228,1.0507513284683228,1.0
2024-12-12 05:30:00,1.0507513284683228,1.0509721040725708,1.0506409406661987,1.0508617162704468,1.0
2024-12-12 05:45:00,1.0509721040725708,1.0509721040725708,1.0507513284683228,1.0507513284683228,1.0
2024-12-12 06:00:00,1.0508617162704468,1.0510826110839844,1.0508617162704468,1.0509721040725708,1.0
2024-12-12 06:15:00,1.0509721040725708,1.0509721040725708,1.0507513284683228,1.0508617162704468,1.0
2024-12-12 06:30:00,1.051193118095398,1.051193118095398,1.0508617162704468,1.0509721040725708,1.0
2024-12-12 06:45:00,1.0516352653503418,1.0516352653503418,1.051193118095398,1.051193118095398,1.0
2024-12-12 07:00:00,1.0527424812316895,1.0527424812316895,1.0516352653503418,1.0516352653503418,1.0
2024-12-12 07:15:00,1.052520751953125,1.0532968044281006,1.052520751953125,1.0526316165924072,1.0
2024-12-12 07:30:00,1.0527424812316895,1.0528532266616821,1.052520751953125,1.052520751953125,1.0
2024-12-12 07:45:00,1.0519671440124512,1.0528532266616821,1.0519671440124512,1.0526316165924072,1.0
2024-12-12 08:00:00,1.0515247583389282,1.0522992610931396,1.051414132118225,1.051856517791748,1.0
2024-12-12 08:15:00,1.051856517791748,1.0520778894424438,1.0516352653503418,1.0516352653503418,1.0
2024-12-12 08:30:00,1.0509721040725708,1.0516352653503418,1.0508617162704468,1.0516352653503418,1.0
2024-12-12 08:45:00,1.051193118095398,1.051414132118225,1.0507513284683228,1.051193118095398,1.0
2024-12-12 09:00:00,1.0515247583389282,1.0516352653503418,1.0508617162704468,1.0510826110839844,1.0
2024-12-12 09:15:00,1.0516352653503418,1.0519671440124512,1.051414132118225,1.0516352653503418,1.0
2024-12-12 09:30:00,1.0515247583389282,1.051856517791748,1.0513036251068115,1.0515247583389282,1.0
2024-12-12 09:45:00,1.051193118095398,1.0515247583389282,1.0509721040725708,1.051414132118225,1.0
2024-12-12 10:00:00,1.051414132118225,1.0516352653503418,1.051414132118225,1.051414132118225,1.0
2024-12-12 10:15:00,1.0510826110839844,1.0515247583389282,1.0509721040725708,1.0515247583389282,1.0
2024-12-12 10:30:00,1.0506409406661987,1.0513036251068115,1.0506409406661987,1.051193118095398,1.0
2024-12-12 10:45:00,1.0499789714813232,1.0506409406661987,1.0498688220977783,1.0506409406661987,1.0
2024-12-12 11:00:00,1.0501995086669922,1.0501995086669922,1.0497585535049438,1.0497585535049438,1.0
2024-12-12 11:15:00,1.0504201650619507,1.0505305528640747,1.0500892400741577,1.0500892400741577,1.0
2024-12-12 11:30:00,1.0509721040725708,1.0509721040725708,1.0505305528640747,1.0505305528640747,1.0
2024-12-12 11:45:00,1.0505305528640747,1.0509721040725708,1.0505305528640747,1.0509721040725708,1.0
2024-12-12 12:00:00,1.0500892400741577,1.0506409406661987,1.0499789714813232,1.0504201650619507,1.0
2024-12-12 12:15:00,1.0498688220977783,1.0503098964691162,1.049538254737854,1.0503098964691162,1.0
2024-12-12 12:30:00,1.0503098964691162,1.0503098964691162,1.0499789714813232,1.0499789714813232,1.0
